Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,EL
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Out-of-school suspension,2.00,,,,,,,,,,
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Norristown Area SD,PA,Paul V Fly El Sch,421698005253,2017,Total enrollment,,1.00,,19.00,0.00,148.00,115.00,200.00,48.00,531.00,64.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Out-of-school suspension,7.00,,,,,,,,,,
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Students receiving one or more in-school suspensions,,0.00,,1.00,0.00,1.00,2.00,5.00,0.00,9.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Students receiving only one out-of-school suspension,,0.00,,1.00,0.00,1.00,0.00,3.00,0.00,5.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Referral to law enforcement,,0.00,,1.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Souderton Area SD,PA,Indian Valley MS,422187004722,2017,Total enrollment,,1.00,,36.00,2.00,48.00,30.00,644.00,1.00,762.00,7.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Out-of-school suspension,8.00,,,,,,,,,,
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Students receiving only one out-of-school suspension,,0.00,,2.00,0.00,0.00,0.00,4.00,0.00,6.00,1.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,Montgomery El Sch,421728007173,2017,Total enrollment,,0.00,,188.00,0.00,17.00,37.00,388.00,40.00,670.00,21.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Out-of-school suspension,209.00,,,,,,,,,,
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,22.00,107.00,26.00,16.00,171.00,6.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Students receiving only one out-of-school suspension,,0.00,,1.00,0.00,3.00,7.00,0.00,2.00,13.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Students receiving more than one out-of-school suspension,,0.00,,1.00,0.00,5.00,41.00,7.00,2.00,56.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
PA,Pottstown SD,PA,Pottstown MS,421968003346,2017,Total enrollment,,1.00,,7.00,1.00,138.00,349.00,319.00,120.00,935.00,19.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Out-of-school suspension,0.00,,,,,,,,,,
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Abington Heights SD,PA,South Abington Sch,420201006398,2017,Total enrollment,,0.00,,7.00,2.00,11.00,2.00,262.00,7.00,291.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Out-of-school suspension,113.00,,,,,,,,,,
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Students receiving one or more in-school suspensions,,0.00,,19.00,0.00,20.00,27.00,67.00,9.00,142.00,10.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Students receiving only one out-of-school suspension,,0.00,,10.00,1.00,6.00,19.00,18.00,7.00,61.00,2.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,6.00,8.00,7.00,0.00,21.00,1.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,5.00,1.00,6.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,5.00,1.00,6.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Referral to law enforcement,,0.00,,3.00,0.00,4.00,14.00,10.00,5.00,36.00,4.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,School-related arrest,,0.00,,1.00,0.00,0.00,2.00,4.00,3.00,10.00,0.00
PA,North Penn SD,PA,North Penn SHS,421728005345,2017,Total enrollment,,6.00,,653.00,2.00,188.00,282.00,1923.00,54.00,3108.00,125.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Out-of-school suspension,2.00,,,,,,,,,,
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Students receiving one or more in-school suspensions,,0.00,,1.00,0.00,0.00,3.00,7.00,0.00,11.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Keith Valley MS,421161006639,2017,Total enrollment,,0.00,,59.00,3.00,74.00,57.00,854.00,48.00,1095.00,7.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Out-of-school suspension,6.00,,,,,,,,,,
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,1.00,0.00,1.00,0.00,2.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,3.00,0.00,4.00,0.00,7.00,1.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Moreland Township SD,PA,Upper Moreland Primary Sch,422451000814,2017,Total enrollment,,0.00,,53.00,0.00,67.00,51.00,509.00,51.00,731.00,47.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Out-of-school suspension,60.00,,,,,,,,,,
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,4.00,1.00,2.00,1.00,8.00,1.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Students receiving more than one out-of-school suspension,,1.00,,0.00,0.00,1.00,11.00,6.00,5.00,24.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Pottstown SD,PA,Lincoln El Sch,421968003341,2017,Total enrollment,,2.00,,0.00,0.00,75.00,92.00,137.00,33.00,339.00,8.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Out-of-school suspension,0.00,,,,,,,,,,
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Central Bucks SD,PA,Butler El Sch,420531001081,2017,Total enrollment,,0.00,,73.00,0.00,37.00,27.00,674.00,27.00,838.00,3.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Out-of-school suspension,0.00,,,,,,,,,,
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Spring-Ford Area SD,PA,Limerick El Sch,422256003358,2017,Total enrollment,,0.00,,21.00,0.00,9.00,20.00,243.00,13.00,306.00,4.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Out-of-school suspension,3.00,,,,,,,,,,
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Hatboro-Horsham SD,PA,Crooked Billet El Sch,421161003268,2017,Total enrollment,,0.00,,2.00,0.00,29.00,7.00,250.00,13.00,301.00,11.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Out-of-school suspension,17.00,,,,,,,,,,
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,1.00,2.00,11.00,0.00,14.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,1.00,0.00,2.00,0.00,3.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Referral to law enforcement,,0.00,,0.00,0.00,1.00,0.00,4.00,1.00,6.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Upper Perkiomen SD,PA,Upper Perkiomen MS,422454003406,2017,Total enrollment,,4.00,,18.00,0.00,61.00,19.00,677.00,16.00,795.00,3.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Out-of-school suspension,0.00,,,,,,,,,,
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Transferred to Alternative School,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PA,Perkiomen Valley SD,PA,Evergreen El Sch,421893000232,2017,Total enrollment,,1.00,,44.00,1.00,20.00,27.00,414.00,8.00,515.00,2.00
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Corporal punishment,,0,,0,0,0,0,0,0,0,0
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Out-of-school suspension,0.00,,,,,,,,,,
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,1.00,2.00,21.00,2.00,26.00,0.00
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,2.00,1.00,3.00,0.00
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00
PA,Boyertown Area SD,PA,Washington El Sch,420396000766,2017,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
